PID,x0,xf,E0,Ef
583,-0.379583,508894,100,100
584,-0.379583,508073,100,100
585,-0.379583,507073,100,100
586,-0.379583,509142,100,100
587,-0.379583,506281,100,100
588,-0.379583,506518,100,100
589,-0.379583,506793,100,100
590,-0.379583,507431,100,100
591,-0.379583,506854,100,100
592,-0.379583,507189,100,100
593,-0.379583,509365,100,100
594,-0.379583,506764,100,100
595,-0.379583,508032,100,100
596,-0.379583,510175,100,100
597,-0.379583,506154,100,100
598,-0.379583,509843,100,100
599,-0.379583,508139,100,100
600,-0.379583,508169,100,100
601,-0.379583,509088,100,100
602,-0.379583,509922,100,100
603,-0.379583,509082,100,100
604,-0.379583,508646,100,100
605,-0.379583,508067,100,100
606,-0.379583,505329,100,100
607,-0.379583,508785,100,100
608,-0.379583,508800,100,100
609,-0.379583,506500,100,100
610,-0.379583,505728,100,100
611,-0.379583,508058,100,100
612,-0.379583,507099,100,100
613,-0.379583,507192,100,100
614,-0.379583,510028,100,100
615,-0.379583,509412,100,100
616,-0.379583,505550,100,100
617,-0.379583,508670,100,100
618,-0.379583,509283,100,100
619,-0.379583,506231,100,100
620,-0.379583,508324,100,100
621,-0.379583,506778,100,100
622,-0.379583,506575,100,100
623,-0.379583,508371,100,100
624,-0.379583,510730,100,100
625,-0.379583,508895,100,100
626,-0.379583,507021,100,100
627,-0.379583,507801,100,100
628,-0.379583,507439,100,100
629,-0.379583,505885,100,100
630,-0.379583,508757,100,100
631,-0.379583,505582,100,100
632,-0.379583,509248,100,100
633,-0.379583,505456,100,100
634,-0.379583,505700,100,100
635,-0.379583,508156,100,100
636,-0.379583,508801,100,100
637,-0.379583,508855,100,100
638,-0.379583,508282,100,100
639,-0.379583,507866,100,100
640,-0.379583,509632,100,100
641,-0.379583,507634,100,100
642,-0.379583,507096,100,100
643,-0.379583,509692,100,100
644,-0.379583,506351,100,100
645,-0.379583,507722,100,100
646,-0.379583,507672,100,100
647,-0.379583,505864,100,100
648,-0.379583,506734,100,100
649,-0.379583,507751,100,100
650,-0.379583,508854,100,100
651,-0.379583,509647,100,100
652,-0.379583,509148,100,100
653,-0.379583,507477,100,100
654,-0.379583,509061,100,100
655,-0.379583,506561,100,100
656,-0.379583,506985,100,100
657,-0.379583,508478,100,100
658,-0.379583,507818,100,100
659,-0.379583,505512,100,100
660,-0.379583,506140,100,100
661,-0.379583,506717,100,100
662,-0.379583,506499,100,100
663,-0.379583,507214,100,100
664,-0.379583,507665,100,100
665,-0.379583,509792,100,100
666,-0.379583,508033,100,100
667,-0.379583,509551,100,100
668,-0.379583,507603,100,100
669,-0.379583,506836,100,100
670,-0.379583,507058,100,100
671,-0.379583,507469,100,100
672,-0.379583,507725,100,100
673,-0.379583,505993,100,100
674,-0.379583,508344,100,100
675,-0.379583,505688,100,100
676,-0.379583,506391,100,100
677,-0.379583,506742,100,100
678,-0.379583,508451,100,100
679,-0.379583,505497,100,100
680,-0.379583,507881,100,100
681,-0.379583,507847,100,100
682,-0.379583,508516,100,100
683,-0.379583,505592,100,100
684,-0.379583,507658,100,100
685,-0.379583,508757,100,100
686,-0.379583,508086,100,100
687,-0.379583,509833,100,100
688,-0.379583,509296,100,100
689,-0.379583,506425,100,100
690,-0.379583,508556,100,100
691,-0.379583,509033,100,100
692,-0.379583,506749,100,100
693,-0.379583,507874,100,100
694,-0.379583,509455,100,100
695,-0.379583,507930,100,100
696,-0.379583,506318,100,100
697,-0.379583,509615,100,100
698,-0.379583,509558,100,100
699,-0.379583,505083,100,100
700,-0.379583,506180,100,100
701,-0.379583,510067,100,100
702,-0.379583,508555,100,100
703,-0.379583,508950,100,100
704,-0.379583,507418,100,100
705,-0.379583,507275,100,100
706,-0.379583,507001,100,100
707,-0.379583,509070,100,100
708,-0.379583,507052,100,100
709,-0.379583,506949,100,100
710,-0.379583,506864,100,100
711,-0.379583,507751,100,100
712,-0.379583,506667,100,100
713,-0.379583,508853,100,100
714,-0.379583,507475,100,100
715,-0.379583,507145,100,100
716,-0.379583,505756,100,100
717,-0.379583,509163,100,100
718,-0.379583,506466,100,100
719,-0.379583,509329,100,100
720,-0.379583,506579,100,100
721,-0.379583,506710,100,100
722,-0.379583,506375,100,100
723,-0.379583,507548,100,100
724,-0.379583,509238,100,100
725,-0.379583,509455,100,100
726,-0.379583,509171,100,100
727,-0.379583,509276,100,100
728,-0.379583,506362,100,100
729,-0.379583,505592,100,100
730,-0.379583,506238,100,100
731,-0.379583,505902,100,100
732,-0.379583,506605,100,100
733,-0.379583,506146,100,100
734,-0.379583,507481,100,100
735,-0.379583,508969,100,100
736,-0.379583,508813,100,100
737,-0.379583,506392,100,100
738,-0.379583,506925,100,100
739,-0.379583,508764,100,100
740,-0.379583,507061,100,100
741,-0.379583,507398,100,100
742,-0.379583,506249,100,100
743,-0.379583,509421,100,100
744,-0.379583,508156,100,100
745,-0.379583,508713,100,100
746,-0.379583,505666,100,100
747,-0.379583,508003,100,100
748,-0.379583,506724,100,100
749,-0.379583,508007,100,100
