PID,weight,x0,xf,E0,Ef
871,6,-7.43575e+10,2.08789e+12,0,5.60559e-09
871,7,-7.27053e+10,2.08789e+12,0,5.60559e-09
871,8,-7.42376e+10,2.08789e+12,0,5.60559e-09
871,9,-7.07126e+10,2.08789e+12,0,5.60559e-09
871,10,-6.80554e+10,2.08789e+12,0,5.60559e-09
872,1,-8.27994e+11,2.08789e+12,0,5.60559e-09
872,1,-8.24129e+11,2.08789e+12,0,5.60559e-09
872,2,-8.23413e+11,2.08789e+12,0,5.60559e-09
872,1,-8.19784e+11,2.08789e+12,0,5.60559e-09
872,2,-8.18516e+11,2.08866e+12,0,4.60996e-09
872,3,-8.21858e+11,2.08789e+12,0,5.60559e-09
872,1,-8.04703e+11,2.08789e+12,0,5.60559e-09
872,2,-8.11783e+11,2.08789e+12,0,5.60559e-09
872,3,-8.057e+11,2.08789e+12,0,5.60559e-09
872,4,-8.10452e+11,2.08789e+12,0,5.60559e-09
872,1,-7.97283e+11,2.08789e+12,0,5.60559e-09
872,2,-7.95835e+11,2.08789e+12,0,5.60559e-09
872,3,-7.98718e+11,2.08789e+12,0,5.60559e-09
872,4,-7.98198e+11,2.08789e+12,0,5.60559e-09
872,5,-7.93604e+11,2.08789e+12,0,5.60559e-09
872,1,-7.76662e+11,2.08789e+12,0,5.60559e-09
872,2,-7.7254e+11,2.08789e+12,0,5.60559e-09
872,3,-7.70849e+11,2.08789e+12,0,5.60559e-09
872,4,-7.74879e+11,2.08789e+12,0,5.60559e-09
872,5,-7.71128e+11,2.08789e+12,0,5.60559e-09
872,6,-7.70942e+11,2.08789e+12,0,5.60559e-09
872,1,-2.87763e+11,2.08789e+12,0,5.60559e-09
872,2,-2.91187e+11,2.08789e+12,0,5.60559e-09
872,3,-2.88505e+11,2.08789e+12,0,5.60559e-09
872,4,-2.84602e+11,2.08789e+12,0,5.60559e-09
872,5,-2.86883e+11,2.08789e+12,0,5.60559e-09
872,6,-2.9192e+11,2.08789e+12,0,5.60559e-09
872,7,-2.89242e+11,2.08789e+12,0,5.60559e-09
873,1,-8.18863e+11,2.08789e+12,0,5.60559e-09
873,1,-8.18458e+11,2.08789e+12,0,5.60559e-09
873,2,-8.1516e+11,2.08789e+12,0,5.60559e-09
873,1,-8.00191e+11,2.08789e+12,0,5.60559e-09
873,2,-8.06173e+11,2.08789e+12,0,5.60559e-09
873,3,-8.0178e+11,2.08755e+12,0,1.09958e-09
873,1,-6.01126e+11,2.08789e+12,0,5.60559e-09
873,2,-5.99296e+11,2.08789e+12,0,5.60559e-09
873,3,-6.05914e+11,2.08789e+12,0,5.60559e-09
873,4,-6.02972e+11,2.08789e+12,0,5.60559e-09
874,1,-8.15462e+11,2.08789e+12,0,5.60559e-09
874,1,-8.0556e+11,2.08789e+12,0,5.60559e-09
874,2,-8.05903e+11,2.08789e+12,0,5.60559e-09
874,1,-7.8721e+11,2.08789e+12,0,5.60559e-09
874,2,-7.87269e+11,2.08789e+12,0,5.60559e-09
874,3,-7.93416e+11,2.08789e+12,0,5.60559e-09
874,1,-5.82628e+11,2.08771e+12,0,4.20237e-10
874,2,-5.83196e+11,2.08789e+12,0,5.60559e-09
874,3,-5.77841e+11,2.08789e+12,0,5.60559e-09
874,4,-5.83648e+11,2.08789e+12,0,5.60559e-09
874,1,-2.23231e+09,2.08772e+12,0,2.25362e-10
874,2,-7.30815e+09,2.08846e+12,0,2.54528e-09
874,3,-6.79593e+09,2.08789e+12,0,5.60559e-09
874,4,-1.76765e+09,2.08789e+12,0,5.60559e-09
874,5,-2.80641e+09,2.08794e+12,0,3.3613e-11
874,1,-3.05418e+09,2.08789e+12,0,5.60559e-09
874,2,-1.02028e+09,2.08789e+12,0,5.60559e-09
874,3,2.80492e+09,2.08789e+12,0,5.60559e-09
874,4,3.10219e+08,2.08789e+12,0,5.60559e-09
874,5,-1.98257e+09,2.08789e+12,0,5.60559e-09
874,6,-3.77625e+09,2.08781e+12,0,1.99412e-10
874,1,2.64143e+09,2.08789e+12,0,5.60559e-09
874,2,5.71429e+09,2.08789e+12,0,5.60559e-09
874,3,2.88249e+09,2.08789e+12,0,1.42923e-10
874,4,9.21374e+09,2.08789e+12,0,5.60559e-09
874,5,9.43303e+09,2.08789e+12,0,5.60559e-09
874,6,6.29387e+09,2.08789e+12,0,5.60559e-09
874,7,5.17209e+09,2.08789e+12,0,5.60559e-09
875,1,-8.2735e+11,2.088e+12,0,2.10948e-10
875,1,-8.25946e+11,2.08789e+12,0,5.60559e-09
875,2,-8.27322e+11,2.08854e+12,0,3.25246e-09
875,1,-8.21998e+11,2.08789e+12,0,5.60559e-09
875,2,-8.25171e+11,2.08789e+12,0,5.60559e-09
875,3,-8.20043e+11,2.08789e+12,0,5.60559e-09
875,1,-8.14048e+11,2.08789e+12,0,5.60559e-09
875,2,-8.1653e+11,2.08789e+12,0,5.60559e-09
875,3,-8.11781e+11,2.08768e+12,0,8.67632e-09
875,4,-8.14966e+11,2.08789e+12,0,5.60559e-09
875,1,-8.07102e+11,2.08813e+12,0,4.87843e-10
875,2,-8.05199e+11,2.08789e+12,0,5.60559e-09
875,3,-8.05965e+11,2.08789e+12,0,5.60559e-09
875,4,-8.1144e+11,2.08789e+12,0,5.60559e-09
875,5,-8.08762e+11,2.08789e+12,0,5.60559e-09
875,1,-7.94992e+11,2.08789e+12,0,5.60559e-09
875,2,-8.00923e+11,2.08789e+12,0,5.60559e-09
875,3,-7.99073e+11,2.08789e+12,0,5.60559e-09
875,4,-7.96704e+11,2.08789e+12,0,5.60559e-09
875,5,-8.00735e+11,2.08789e+12,0,5.60559e-09
875,6,-8.02269e+11,2.08789e+12,0,5.60559e-09
875,1,-7.84273e+11,2.08789e+12,0,5.60559e-09
875,2,-7.85935e+11,2.08789e+12,0,5.60559e-09
875,3,-7.87998e+11,2.08842e+12,0,2.22221e-09
875,4,-7.80319e+11,2.08789e+12,0,5.60559e-09
875,5,-7.84415e+11,2.08789e+12,0,5.60559e-09
875,6,-7.81087e+11,2.08789e+12,0,5.60559e-09
875,7,-7.80797e+11,2.08789e+12,0,5.60559e-09
876,1,-8.2692e+11,2.08789e+12,0,5.60559e-09
876,1,-8.24657e+11,2.08789e+12,0,5.60559e-09
876,2,-8.3e+11,2.08789e+12,0,5.60559e-09
876,1,-8.25644e+11,2.08789e+12,0,5.60559e-09
876,2,-8.23207e+11,2.08789e+12,0,5.60559e-09
876,3,-8.23858e+11,2.08789e+12,0,5.60559e-09
876,1,-8.20285e+11,2.08764e+12,0,6.34146e-10
876,2,-8.26594e+11,2.08789e+12,0,5.60559e-09
876,3,-8.20604e+11,2.08768e+12,0,5.75478e-09
876,4,-8.20526e+11,2.08789e+12,0,5.60559e-09
876,1,-8.16084e+11,2.08809e+12,0,3.55368e-10
876,2,-8.21851e+11,2.08789e+12,0,5.60559e-09
876,3,-8.16856e+11,2.08789e+12,0,5.60559e-09
876,4,-8.18679e+11,2.08789e+12,0,5.60559e-09
876,5,-8.21277e+11,2.08789e+12,0,5.60559e-09
876,1,-8.13794e+11,2.08789e+12,0,5.60559e-09
876,2,-8.11576e+11,2.08789e+12,0,5.60559e-09
876,3,-8.14219e+11,2.08789e+12,0,5.60559e-09
876,4,-8.11304e+11,2.08809e+12,0,8.8653e-09
876,5,-8.17521e+11,2.08789e+12,0,5.60559e-09
876,6,-8.15933e+11,2.08789e+12,0,5.60559e-09
876,1,-8.12913e+11,2.08789e+12,0,5.60559e-09
876,2,-8.09967e+11,2.08789e+12,0,5.60559e-09
876,3,-8.13158e+11,2.08789e+12,0,3.09528e-11
876,4,-8.13913e+11,2.08816e+12,0,6.46403e-10
876,5,-8.14266e+11,2.08789e+12,0,5.60559e-09
876,6,-8.08779e+11,2.08791e+12,0,1.07746e-08
876,7,-8.0848e+11,2.08789e+12,0,5.60559e-09
876,1,-7.74415e+11,2.08789e+12,0,5.60559e-09
876,2,-7.72525e+11,2.08789e+12,0,5.60559e-09
876,3,-7.6886e+11,2.08789e+12,0,5.60559e-09
876,4,-7.76857e+11,2.08862e+12,0,4.15376e-09
876,5,-7.7204e+11,2.08789e+12,0,5.60559e-09
876,6,-7.69704e+11,2.08789e+12,0,5.60559e-09
876,7,-7.72523e+11,2.08789e+12,0,5.60559e-09
876,8,-7.72966e+11,2.08789e+12,0,5.60559e-09
877,1,-8.26793e+11,2.08789e+12,0,5.60559e-09
877,1,-8.29882e+11,2.08834e+12,0,1.611e-09
877,2,-8.2349e+11,2.08789e+12,0,5.60559e-09
877,1,-8.20049e+11,2.08789e+12,0,5.60559e-09
877,2,-8.27229e+11,2.08789e+12,0,5.60559e-09
877,3,-8.20987e+11,2.08789e+12,0,5.60559e-09
877,1,-8.18729e+11,2.08789e+12,0,5.60559e-09
877,2,-8.18943e+11,2.08789e+12,0,5.60559e-09
877,3,-8.15653e+11,2.08789e+12,0,5.60559e-09
877,4,-8.20056e+11,2.08789e+12,0,5.60559e-09
877,1,-8.03662e+11,2.08789e+12,0,5.60559e-09
877,2,-8.03238e+11,2.08789e+12,0,5.60559e-09
877,3,-8.0366e+11,2.08754e+12,0,9.26163e-10
877,4,-8.08261e+11,2.08789e+12,0,5.60559e-09
877,5,-8.03114e+11,2.08789e+12,0,5.60559e-09
877,1,-7.88626e+11,2.08789e+12,0,5.60559e-09
877,2,-7.88307e+11,2.08789e+12,0,5.60559e-09
877,3,-7.87483e+11,2.08789e+12,0,5.60559e-09
877,4,-7.90828e+11,2.08789e+12,0,5.60559e-09
877,5,-7.88635e+11,2.08828e+12,0,1.45779e-08
877,6,-7.88437e+11,2.08789e+12,0,5.60559e-09
877,1,-7.71843e+11,2.08789e+12,0,5.60559e-09
877,2,-7.65139e+11,2.08789e+12,0,5.60559e-09
877,3,-7.64967e+11,2.08844e+12,0,2.43403e-09
877,4,-7.72224e+11,2.08789e+12,0,5.60559e-09
877,5,-7.66146e+11,2.08789e+12,0,5.60559e-09
877,6,-7.72885e+11,2.08789e+12,0,5.60559e-09
877,7,-7.65896e+11,2.08789e+12,0,5.60559e-09
878,1,-8.31169e+11,2.08789e+12,0,5.60559e-09
878,1,-8.23457e+11,2.08789e+12,0,5.60559e-09
878,2,-8.27746e+11,2.08789e+12,0,5.60559e-09
878,1,-8.22148e+11,2.08789e+12,0,5.60559e-09
878,2,-8.24629e+11,2.08789e+12,0,5.60559e-09
878,3,-8.23628e+11,2.08789e+12,0,5.60559e-09
878,1,-8.22071e+11,2.08789e+12,0,5.60559e-09
878,2,-8.22638e+11,2.08789e+12,0,5.60559e-09
878,3,-8.19418e+11,2.08789e+12,0,5.60559e-09
878,4,-8.2041e+11,2.08789e+12,0,5.60559e-09
878,1,-8.18072e+11,2.08789e+12,0,5.60559e-09
878,2,-8.1746e+11,2.08789e+12,0,5.60559e-09
878,3,-8.19049e+11,2.08789e+12,0,5.60559e-09
878,4,-8.20677e+11,2.08789e+12,0,5.60559e-09
878,5,-8.2356e+11,2.08849e+12,0,4.41e-09
878,1,-8.16588e+11,2.08789e+12,0,5.60559e-09
878,2,-8.15025e+11,2.08789e+12,0,5.60559e-09
878,3,-8.13085e+11,2.08789e+12,0,5.60559e-09
878,4,-8.14927e+11,2.08789e+12,0,5.60559e-09
878,5,-8.16406e+11,2.08789e+12,0,5.60559e-09
878,6,-8.15975e+11,2.08789e+12,0,5.60559e-09
878,1,-8.10675e+11,2.08789e+12,0,5.60559e-09
878,2,-8.13361e+11,2.08789e+12,0,5.60559e-09
878,3,-8.13373e+11,2.08789e+12,0,5.60559e-09
878,4,-8.12939e+11,2.08789e+12,0,5.60559e-09
878,5,-8.15084e+11,2.08789e+12,0,5.60559e-09
878,6,-8.15138e+11,2.08789e+12,0,5.60559e-09
878,7,-8.0924e+11,2.08789e+12,0,5.60559e-09
878,1,-7.2979e+11,2.08789e+12,0,5.60559e-09
878,2,-7.2872e+11,2.08789e+12,0,5.60559e-09
878,3,-7.29901e+11,2.08789e+12,0,5.60559e-09
878,4,-7.28823e+11,2.08789e+12,0,5.60559e-09
878,5,-7.25623e+11,2.08789e+12,0,5.60559e-09
878,6,-7.25273e+11,2.08789e+12,0,5.60559e-09
878,7,-7.26355e+11,2.08789e+12,0,5.60559e-09
878,8,-7.28934e+11,2.08789e+12,0,5.60559e-09
878,1,-6.90257e+11,2.08789e+12,0,5.60559e-09
878,2,-6.84848e+11,2.08789e+12,0,5.60559e-09
878,3,-6.84579e+11,2.0887e+12,0,5.16377e-09
878,4,-6.85478e+11,2.08789e+12,0,5.60559e-09
878,5,-6.85673e+11,2.08789e+12,0,5.60559e-09
878,6,-6.85661e+11,2.08789e+12,0,5.60559e-09
878,7,-6.89725e+11,2.08789e+12,0,5.60559e-09
878,8,-6.85507e+11,2.08789e+12,0,5.60559e-09
878,9,-6.8879e+11,2.08789e+12,0,5.60559e-09
878,1,-1.82899e+10,2.08789e+12,0,5.60559e-09
878,2,-1.85798e+10,2.08789e+12,0,5.60559e-09
878,3,-1.69243e+10,2.08789e+12,0,5.60559e-09
878,4,-2.19698e+10,2.08789e+12,0,5.60559e-09
878,5,-1.70861e+10,2.08789e+12,0,5.60559e-09
878,6,-1.809e+10,2.08789e+12,0,5.60559e-09
878,7,-1.97914e+10,2.08789e+12,0,5.60559e-09
878,8,-1.75251e+10,2.08789e+12,0,5.60559e-09
878,9,-2.10919e+10,2.08789e+12,0,5.60559e-09
878,10,-2.08726e+10,2.08789e+12,0,5.60559e-09
879,1,-8.1692e+11,2.08789e+12,0,5.60559e-09
879,1,-8.09124e+11,2.08789e+12,0,5.60559e-09
879,2,-8.11424e+11,2.08789e+12,0,5.60559e-09
879,1,-7.89373e+11,2.08789e+12,0,5.60559e-09
879,2,-7.90451e+11,2.0879e+12,0,1.50007e-10
879,3,-7.90484e+11,2.08789e+12,0,5.60559e-09
879,1,-3.96149e+11,2.08789e+12,0,5.60559e-09
879,2,-3.9709e+11,2.08789e+12,0,5.60559e-09
879,3,-3.98521e+11,2.08789e+12,0,5.60559e-09
879,4,-3.96007e+11,2.08789e+12,0,5.60559e-09
879,1,-3.30364e+11,2.08789e+12,0,5.60559e-09
879,2,-3.31121e+11,2.08789e+12,0,5.60559e-09
879,3,-3.28782e+11,2.08789e+12,0,5.60559e-09
879,4,-3.25156e+11,2.08789e+12,0,5.60559e-09
879,5,-3.26084e+11,2.08789e+12,0,5.60559e-09
879,1,-1.48194e+11,2.08789e+12,0,5.60559e-09
879,2,-1.46752e+11,2.08789e+12,0,5.60559e-09
879,3,-1.45136e+11,2.08789e+12,0,5.60559e-09
879,4,-1.51148e+11,2.08818e+12,0,6.91626e-10
879,5,-1.49135e+11,2.08789e+12,0,5.60559e-09
879,6,-1.50047e+11,2.08789e+12,0,5.60559e-09
879,1,-3.47539e+10,2.08789e+12,0,5.60559e-09
879,2,-3.24685e+10,2.08789e+12,0,5.60559e-09
879,3,-3.1899e+10,2.08789e+12,0,5.60559e-09
879,4,-3.62771e+10,2.08789e+12,0,5.60559e-09
879,5,-3.34862e+10,2.08789e+12,0,5.60559e-09
879,6,-3.06509e+10,2.08956e+12,0,5.31168e-09
879,7,-3.57372e+10,2.08789e+12,0,5.60559e-09
879,1,2.12752e+10,2.08789e+12,0,5.60559e-09
879,2,2.5923e+10,2.08789e+12,0,5.60559e-09
879,3,1.98058e+10,2.08761e+12,0,1.23099e-08
879,4,2.2774e+10,2.08813e+12,0,5.23182e-10
879,5,2.11187e+10,2.08789e+12,0,5.60559e-09
879,6,1.94231e+10,2.08816e+12,0,6.56551e-10
879,7,1.87659e+10,2.08789e+12,0,5.60559e-09
879,8,2.21606e+10,2.08789e+12,0,5.60559e-09
879,1,-1.05815e+10,2.08789e+12,0,5.60559e-09
879,2,-1.24363e+10,2.08789e+12,0,5.60559e-09
879,3,-1.62171e+10,2.08789e+12,0,5.60559e-09
879,4,-8.61329e+09,2.08789e+12,0,5.60559e-09
879,5,-9.57179e+09,2.08789e+12,0,5.60559e-09
879,6,-8.86246e+09,2.08789e+12,0,5.60559e-09
879,7,-1.45252e+10,2.08789e+12,0,5.60559e-09
879,8,-1.25664e+10,2.08789e+12,0,5.60559e-09
879,9,-9.11027e+09,2.08829e+12,0,1.26215e-09
879,1,-6.71634e+11,2.08789e+12,0,5.60559e-09
879,2,-6.7283e+11,2.08784e+12,0,1.59292e-10
879,3,-6.71645e+11,2.08789e+12,0,5.60559e-09
879,4,-6.68391e+11,2.08789e+12,0,5.60559e-09
879,5,-6.74414e+11,2.08789e+12,0,5.60559e-09
879,6,-6.72071e+11,2.08789e+12,0,5.60559e-09
879,7,-6.69964e+11,2.08789e+12,0,5.60559e-09
879,8,-6.7175e+11,2.08789e+12,0,5.60559e-09
879,9,-6.69979e+11,2.08789e+12,0,5.60559e-09
879,10,-6.67888e+11,2.08789e+12,0,5.60559e-09
880,1,-8.33267e+11,2.08789e+12,0,5.60559e-09
880,1,-8.28112e+11,2.08789e+12,0,5.60559e-09
880,2,-8.27148e+11,2.08789e+12,0,5.60559e-09
880,1,-8.31181e+11,2.08789e+12,0,5.60559e-09
880,2,-8.31541e+11,2.08789e+12,0,3.41398e-11
880,3,-8.27036e+11,2.08789e+12,0,5.60559e-09
880,1,-8.27369e+11,2.08789e+12,0,5.60559e-09
880,2,-8.22465e+11,2.08789e+12,0,5.60559e-09
880,3,-8.24181e+11,2.08789e+12,0,5.60559e-09
880,4,-8.24599e+11,2.08786e+12,0,1.58385e-10
880,1,-8.26751e+11,2.08789e+12,0,5.60559e-09
880,2,-8.26688e+11,2.08789e+12,0,5.60559e-09
880,3,-8.21686e+11,2.08789e+12,0,5.60559e-09
880,4,-8.25607e+11,2.08789e+12,0,5.60559e-09
880,5,-8.2423e+11,2.08789e+12,0,5.60559e-09
880,1,-8.2552e+11,2.08789e+12,0,5.60559e-09
880,2,-8.1972e+11,2.08789e+12,0,5.60559e-09
880,3,-8.23637e+11,2.08789e+12,0,5.60559e-09
880,4,-8.23152e+11,2.08789e+12,0,5.60559e-09
880,5,-8.2127e+11,2.0877e+12,0,4.24897e-10
880,6,-8.23306e+11,2.08789e+12,0,5.60559e-09
880,1,-8.18135e+11,2.08789e+12,0,5.60559e-09
880,2,-8.20727e+11,2.08789e+12,0,5.60559e-09
880,3,-8.21948e+11,2.08789e+12,0,5.60559e-09
880,4,-8.19639e+11,2.08789e+12,0,5.60559e-09
880,5,-8.18183e+11,2.08789e+12,0,5.60559e-09
880,6,-8.1903e+11,2.08755e+12,0,9.29151e-10
880,7,-8.25123e+11,2.08789e+12,0,5.60559e-09
880,1,-8.14506e+11,2.08789e+12,0,5.60559e-09
880,2,-8.11784e+11,2.08789e+12,0,5.60559e-09
880,3,-8.06958e+11,2.08789e+12,0,5.60559e-09
880,4,-8.11892e+11,2.08789e+12,0,5.60559e-09
880,5,-8.0789e+11,2.08789e+12,0,5.60559e-09
880,6,-8.11081e+11,2.08789e+12,0,5.60559e-09
880,7,-8.15088e+11,2.08789e+12,0,5.60559e-09
880,8,-8.07789e+11,2.08789e+12,0,5.60559e-09
880,1,-7.97285e+11,2.08789e+12,0,5.60559e-09
880,2,-7.93543e+11,2.08789e+12,0,5.60559e-09
880,3,-7.96654e+11,2.08789e+12,0,5.60559e-09
880,4,-7.97935e+11,2.08789e+12,0,5.60559e-09
880,5,-7.96662e+11,2.08789e+12,0,5.60559e-09
880,6,-7.98795e+11,2.08789e+12,0,5.60559e-09
880,7,-7.94874e+11,2.08789e+12,0,5.60559e-09
880,8,-7.95841e+11,2.08789e+12,0,5.60559e-09
880,9,-8.00836e+11,2.08789e+12,0,5.60559e-09
880,1,-7.81787e+11,2.08789e+12,0,5.60559e-09
880,2,-7.81771e+11,2.08783e+12,0,1.21162e-08
880,3,-7.83948e+11,2.08789e+12,0,5.60559e-09
880,4,-7.80829e+11,2.08789e+12,0,5.60559e-09
880,5,-7.78843e+11,2.08789e+12,0,5.60559e-09
880,6,-7.81432e+11,2.08789e+12,0,5.60559e-09
880,7,-7.82437e+11,2.08789e+12,0,5.60559e-09
880,8,-7.80282e+11,2.08789e+12,0,5.60559e-09
880,9,-7.79748e+11,2.08789e+12,0,5.60559e-09
880,10,-7.79826e+11,2.08789e+12,0,5.60559e-09
881,1,-8.05108e+11,2.08789e+12,0,5.60559e-09
881,1,-7.99524e+11,2.08789e+12,0,5.60559e-09
881,2,-8.00279e+11,2.08789e+12,0,5.60559e-09
881,1,-7.79995e+11,2.08815e+12,0,6.37994e-10
881,2,-7.81398e+11,2.08789e+12,0,5.60559e-09
881,3,-7.82923e+11,2.08789e+12,0,5.60559e-09
882,1,-8.2895e+11,2.08789e+12,0,5.60559e-09
882,1,-8.30296e+11,2.08789e+12,0,5.60559e-09
882,2,-8.34247e+11,2.08789e+12,0,5.60559e-09
882,1,-8.29606e+11,2.08789e+12,0,5.60559e-09
882,2,-8.29928e+11,2.08789e+12,0,5.60559e-09
882,3,-8.32005e+11,2.08789e+12,0,5.60559e-09
882,1,-8.28625e+11,2.08834e+12,0,1.6252e-09
882,2,-8.29521e+11,2.08789e+12,0,5.60559e-09
882,3,-8.29898e+11,2.08854e+12,0,3.25357e-09
882,4,-8.25866e+11,2.08789e+12,0,5.60559e-09
882,1,-8.26105e+11,2.08789e+12,0,5.60559e-09
882,2,-8.28734e+11,2.08789e+12,0,5.60559e-09
882,3,-8.26219e+11,2.08789e+12,0,5.60559e-09
882,4,-8.25892e+11,2.08789e+12,0,5.60559e-09
882,5,-8.25522e+11,2.08804e+12,0,1.1228e-08
882,1,-8.28392e+11,2.08789e+12,0,5.60559e-09
882,2,-8.26284e+11,2.08789e+12,0,5.60559e-09
882,3,-8.30359e+11,2.08789e+12,0,5.60559e-09
882,4,-8.31002e+11,2.08789e+12,0,5.60559e-09
882,5,-8.26393e+11,2.08789e+12,0,5.60559e-09
882,6,-8.28574e+11,2.08789e+12,0,5.60559e-09
882,1,-8.25301e+11,2.08789e+12,0,5.60559e-09
882,2,-8.2286e+11,2.08789e+12,0,5.60559e-09
882,3,-8.25185e+11,2.08789e+12,0,5.60559e-09
882,4,-8.22674e+11,2.08764e+12,0,1.55067e-08
882,5,-8.27581e+11,2.08789e+12,0,5.60559e-09
882,6,-8.24724e+11,2.08789e+12,0,5.60559e-09
882,7,-8.2744e+11,2.0877e+12,0,1.94171e-10
882,1,-8.15625e+11,2.08789e+12,0,5.60559e-09
882,2,-8.19979e+11,2.08763e+12,0,6.9632e-10
882,3,-8.17675e+11,2.08789e+12,0,5.60559e-09
882,4,-8.18191e+11,2.08789e+12,0,5.60559e-09
882,5,-8.17865e+11,2.08789e+12,0,5.60559e-09
882,6,-8.17799e+11,2.08789e+12,0,5.60559e-09
882,7,-8.14763e+11,2.08789e+12,0,5.60559e-09
882,8,-8.20989e+11,2.08789e+12,0,5.60559e-09
882,1,-7.96573e+11,2.08789e+12,0,5.60559e-09
882,2,-7.98926e+11,2.0879e+12,0,7.15136e-11
882,3,-7.99621e+11,2.08789e+12,0,5.60559e-09
882,4,-8.04672e+11,2.08789e+12,0,5.60559e-09
882,5,-8.00303e+11,2.08789e+12,0,5.60559e-09
882,6,-8.01966e+11,2.08789e+12,0,5.60559e-09
882,7,-8.02774e+11,2.08754e+12,0,1.14817e-09
882,8,-7.99602e+11,2.08789e+12,0,5.60559e-09
882,9,-8.037e+11,2.08789e+12,0,5.60559e-09
882,1,-6.82533e+11,2.08789e+12,0,5.60559e-09
882,2,-6.8354e+11,2.08789e+12,0,5.60559e-09
882,3,-6.7964e+11,2.08789e+12,0,5.60559e-09
882,4,-6.77252e+11,2.08789e+12,0,5.60559e-09
882,5,-6.84572e+11,2.08789e+12,0,5.60559e-09
882,6,-6.81864e+11,2.08789e+12,0,5.60559e-09
882,7,-6.79493e+11,2.08789e+12,0,5.60559e-09
882,8,-6.78049e+11,2.08856e+12,0,3.47809e-09
882,9,-6.84967e+11,2.08789e+12,0,5.60559e-09
882,10,-6.77807e+11,2.0885e+12,0,2.90803e-09
883,1,-8.19758e+11,2.08789e+12,0,5.60559e-09
883,1,-8.24599e+11,2.08789e+12,0,5.60559e-09
883,2,-8.26558e+11,2.08789e+12,0,5.60559e-09
883,1,-8.21538e+11,2.08789e+12,0,5.60559e-09
883,2,-8.15887e+11,2.08789e+12,0,5.60559e-09
883,3,-8.1469e+11,2.08789e+12,0,5.60559e-09
883,1,-8.05556e+11,2.08789e+12,0,5.60559e-09
883,2,-8.12359e+11,2.08751e+12,0,1.02441e-08
883,3,-8.11366e+11,2.08789e+12,0,5.60559e-09
883,4,-8.07541e+11,2.08789e+12,0,5.60559e-09
883,1,-7.95034e+11,2.08789e+12,0,5.60559e-09
883,2,-7.99757e+11,2.08789e+12,0,5.60559e-09
883,3,-8.0191e+11,2.08789e+12,0,5.60559e-09
883,4,-7.99283e+11,2.08789e+12,0,5.60559e-09
883,5,-8.00729e+11,2.08789e+12,0,5.60559e-09
883,1,-7.8742e+11,2.08789e+12,0,5.60559e-09
883,2,-7.85447e+11,2.08767e+12,0,3.75476e-10
883,3,-7.89902e+11,2.08789e+12,0,5.60559e-09
883,4,-7.86164e+11,2.08789e+12,0,5.60559e-09
883,5,-7.8634e+11,2.08791e+12,0,8.6624e-09
883,6,-7.84632e+11,2.08789e+12,0,5.60559e-09
883,1,-7.70479e+11,2.08756e+12,0,1.02182e-09
883,2,-7.64754e+11,2.08769e+12,0,1.26352e-09
883,3,-7.62717e+11,2.08789e+12,0,5.60559e-09
883,4,-7.69505e+11,2.08789e+12,0,5.60559e-09
883,5,-7.64412e+11,2.08789e+12,0,5.60559e-09
883,6,-7.66412e+11,2.08789e+12,0,5.60559e-09
883,7,-7.65377e+11,2.08789e+12,0,5.60559e-09
884,1,-8.255e+11,2.08789e+12,0,5.60559e-09
884,1,-8.27688e+11,2.08789e+12,0,5.60559e-09
884,2,-8.28058e+11,2.08789e+12,0,5.60559e-09
884,1,-8.2604e+11,2.08789e+12,0,5.60559e-09
884,2,-8.25837e+11,2.08789e+12,0,5.60559e-09
884,3,-8.24617e+11,2.08789e+12,0,5.60559e-09
884,1,-8.18703e+11,2.08789e+12,0,5.60559e-09
884,2,-8.22188e+11,2.08825e+12,0,5.02715e-09
884,3,-8.21844e+11,2.08789e+12,0,5.60559e-09
884,4,-8.18833e+11,2.08789e+12,0,5.60559e-09
884,1,-8.09354e+11,2.08866e+12,0,4.64787e-09
884,2,-8.11618e+11,2.08789e+12,0,5.60559e-09
884,3,-8.09052e+11,2.08789e+12,0,5.60559e-09
884,4,-8.0895e+11,2.08789e+12,0,5.60559e-09
884,5,-8.15396e+11,2.08789e+12,0,5.60559e-09
884,1,-8.07523e+11,2.08789e+12,0,5.60559e-09
884,2,-8.03869e+11,2.08789e+12,0,5.60559e-09
884,3,-8.03719e+11,2.08789e+12,0,5.60559e-09
884,4,-8.07653e+11,2.08789e+12,0,5.60559e-09
884,5,-8.02809e+11,2.08789e+12,0,5.60559e-09
884,6,-8.08162e+11,2.08789e+12,0,5.60559e-09
884,1,-7.94188e+11,2.08789e+12,0,5.60559e-09
884,2,-7.95822e+11,2.08789e+12,0,5.60559e-09
884,3,-7.93574e+11,2.08789e+12,0,5.60559e-09
884,4,-7.94981e+11,2.08789e+12,0,5.60559e-09
884,5,-7.94757e+11,2.08789e+12,0,5.60559e-09
884,6,-7.93677e+11,2.08789e+12,0,5.60559e-09
884,7,-7.88652e+11,2.08789e+12,0,5.60559e-09
884,1,-7.26209e+09,2.08789e+12,0,5.60559e-09
884,2,-4.95838e+09,2.08789e+12,0,5.60559e-09
884,3,-1.02285e+10,2.08789e+12,0,5.60559e-09
884,4,-5.66771e+09,2.08789e+12,0,5.60559e-09
884,5,-6.05216e+09,2.08789e+12,0,5.60559e-09
884,6,-7.04612e+09,2.08789e+12,0,5.60559e-09
